order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item
58812,47450,Shipped,F,2024-07-04 17:44:00+00:00,,2024-07-07 08:28:00+00:00,,1
58817,47454,Shipped,F,2024-02-21 04:20:00+00:00,,2024-02-22 10:27:00+00:00,,1
58825,47459,Shipped,F,2024-04-10 12:22:00+00:00,,2024-04-13 00:06:00+00:00,,3
58834,47466,Shipped,F,2024-08-20 02:06:00+00:00,,2024-08-22 01:49:00+00:00,,3
58837,47471,Shipped,F,2024-07-08 11:57:00+00:00,,2024-07-11 05:12:00+00:00,,1
58859,47487,Shipped,F,2024-03-01 05:26:00+00:00,,2024-03-02 00:23:00+00:00,,2
58923,47544,Shipped,F,2024-08-17 11:28:00+00:00,,2024-08-18 16:36:00+00:00,,1
58955,47573,Shipped,F,2024-03-08 10:17:00+00:00,,2024-03-09 16:29:00+00:00,,2
58970,47581,Shipped,F,2024-08-03 11:49:00+00:00,,2024-08-03 19:10:00+00:00,,1
58992,47600,Shipped,F,2024-08-05 05:47:00+00:00,,2024-08-07 19:51:00+00:00,,1
59014,47617,Shipped,F,2024-03-30 17:30:00+00:00,,2024-04-02 08:50:00+00:00,,4
59018,47619,Shipped,F,2024-08-04 01:55:00+00:00,,2024-08-04 19:27:00+00:00,,1
59037,47627,Shipped,F,2024-03-27 02:08:00+00:00,,2024-03-28 13:32:00+00:00,,1
59046,47632,Shipped,F,2024-03-16 10:43:00+00:00,,2024-03-17 20:54:00+00:00,,1
59073,47659,Shipped,F,2024-08-28 06:48:00+00:00,,2024-08-30 16:29:00+00:00,,3
59081,47664,Shipped,F,2024-08-20 11:04:00+00:00,,2024-08-21 05:58:00+00:00,,2
59099,47677,Shipped,F,2024-01-13 17:09:00+00:00,,2024-01-16 03:01:00+00:00,,2
59120,47691,Shipped,F,2024-05-15 14:39:00+00:00,,2024-05-15 16:03:00+00:00,,2
59140,47704,Shipped,F,2024-08-31 04:31:07.920814+00:00,,2024-09-02 01:02:07.920814+00:00,,4
59159,47723,Shipped,F,2024-05-10 14:31:00+00:00,,2024-05-13 02:34:00+00:00,,1
59177,47737,Shipped,F,2024-02-02 06:44:00+00:00,,2024-02-02 16:23:00+00:00,,1
59186,47745,Shipped,F,2024-08-03 17:51:00+00:00,,2024-08-06 03:20:00+00:00,,1
59216,47765,Shipped,F,2024-07-16 07:14:00+00:00,,2024-07-17 01:13:00+00:00,,3
59244,47792,Shipped,F,2024-07-18 11:52:00+00:00,,2024-07-20 03:42:00+00:00,,1
59251,47798,Shipped,F,2024-03-17 04:45:00+00:00,,2024-03-18 04:35:00+00:00,,2
59253,47799,Shipped,F,2024-05-31 13:13:00+00:00,,2024-06-02 18:30:00+00:00,,1
59265,47804,Shipped,F,2024-07-31 03:54:00+00:00,,2024-08-01 16:43:00+00:00,,1
59267,47806,Shipped,F,2024-05-22 03:52:00+00:00,,2024-05-24 23:03:00+00:00,,2
59297,47831,Shipped,F,2024-08-20 02:48:00+00:00,,2024-08-22 19:46:00+00:00,,1
59321,47846,Shipped,F,2024-06-18 07:32:00+00:00,,2024-06-21 02:04:00+00:00,,1
59365,47893,Shipped,F,2024-03-02 13:12:00+00:00,,2024-03-03 15:25:00+00:00,,4
59374,47898,Shipped,F,2024-03-08 00:57:00+00:00,,2024-03-10 01:06:00+00:00,,1
59411,47929,Shipped,F,2024-03-21 16:26:00+00:00,,2024-03-22 08:49:00+00:00,,1
59443,47950,Shipped,F,2024-08-28 03:16:00+00:00,,2024-08-28 14:07:00+00:00,,1
59524,48024,Shipped,F,2024-07-20 16:02:00+00:00,,2024-07-22 05:16:00+00:00,,1
59541,48033,Shipped,F,2024-04-12 03:30:00+00:00,,2024-04-15 00:39:00+00:00,,1
59546,48037,Shipped,F,2024-07-15 10:55:00+00:00,,2024-07-17 02:57:00+00:00,,2
59571,48059,Shipped,F,2024-04-01 17:34:00+00:00,,2024-04-01 18:56:00+00:00,,2
59589,48071,Shipped,F,2024-01-18 00:14:00+00:00,,2024-01-19 22:08:00+00:00,,2
59599,48080,Shipped,F,2024-02-08 16:08:00+00:00,,2024-02-09 13:01:00+00:00,,1
59625,48100,Shipped,F,2024-07-04 11:33:00+00:00,,2024-07-06 14:27:00+00:00,,1
59662,48124,Shipped,F,2024-07-25 05:56:00+00:00,,2024-07-26 11:34:00+00:00,,1
59682,48138,Shipped,F,2024-02-12 02:39:00+00:00,,2024-02-13 01:34:00+00:00,,1
59698,48157,Shipped,F,2024-05-25 01:33:00+00:00,,2024-05-27 17:41:00+00:00,,4
59727,48175,Shipped,F,2024-07-28 04:02:00+00:00,,2024-07-30 22:31:00+00:00,,1
59733,48180,Shipped,F,2024-01-08 07:01:00+00:00,,2024-01-08 13:35:00+00:00,,1
59737,48184,Shipped,F,2024-04-22 18:01:00+00:00,,2024-04-25 12:31:00+00:00,,1
59741,48191,Shipped,F,2024-05-03 11:52:00+00:00,,2024-05-03 18:52:00+00:00,,1
59751,48204,Shipped,F,2024-08-17 01:11:00+00:00,,2024-08-20 00:25:00+00:00,,1
59775,48215,Shipped,F,2024-05-23 10:34:00+00:00,,2024-05-26 03:04:00+00:00,,1
59778,48216,Shipped,F,2024-07-25 13:14:00+00:00,,2024-07-28 08:13:00+00:00,,2
59820,48251,Shipped,F,2024-08-27 12:45:00+00:00,,2024-08-30 04:09:00+00:00,,1
59838,48269,Shipped,F,2024-07-30 14:44:00+00:00,,2024-08-02 12:04:00+00:00,,2
59855,48280,Shipped,F,2024-08-31 12:21:00+00:00,,2024-09-02 09:11:00+00:00,,1
59864,48290,Shipped,F,2024-01-14 18:48:00+00:00,,2024-01-16 09:03:00+00:00,,3
59868,48296,Shipped,F,2024-04-12 12:26:00+00:00,,2024-04-13 15:12:00+00:00,,1
59877,48307,Shipped,F,2024-02-09 05:18:00+00:00,,2024-02-11 22:35:00+00:00,,1
59908,48335,Shipped,F,2024-06-02 10:11:00+00:00,,2024-06-03 01:03:00+00:00,,2
59911,48337,Shipped,F,2024-04-13 04:10:00+00:00,,2024-04-14 04:45:00+00:00,,1
59914,48339,Shipped,F,2024-07-10 03:41:00+00:00,,2024-07-13 03:09:00+00:00,,2
59933,48355,Shipped,F,2024-02-25 10:36:00+00:00,,2024-02-27 11:59:00+00:00,,1
59934,48356,Shipped,F,2024-05-27 05:43:00+00:00,,2024-05-28 15:53:00+00:00,,1
59942,48361,Shipped,F,2024-01-17 15:49:00+00:00,,2024-01-19 21:41:00+00:00,,1
59969,48378,Shipped,F,2024-05-03 17:32:00+00:00,,2024-05-05 20:37:00+00:00,,2
60029,48426,Shipped,F,2024-04-10 03:05:00+00:00,,2024-04-10 16:06:00+00:00,,2
60030,48426,Shipped,F,2024-07-14 03:05:00+00:00,,2024-07-16 01:17:00+00:00,,1
60036,48429,Shipped,F,2024-04-19 05:10:00+00:00,,2024-04-21 19:52:00+00:00,,2
60064,48451,Shipped,F,2024-05-14 01:22:00+00:00,,2024-05-14 12:16:00+00:00,,1
60065,48451,Shipped,F,2024-07-02 01:22:00+00:00,,2024-07-02 12:23:00+00:00,,1
60075,48457,Shipped,F,2024-06-27 07:06:00+00:00,,2024-06-28 13:57:00+00:00,,1
60094,48467,Shipped,F,2024-05-12 06:40:00+00:00,,2024-05-12 20:30:00+00:00,,1
60102,48471,Shipped,F,2024-01-03 06:48:00+00:00,,2024-01-03 22:57:00+00:00,,2
60105,48472,Shipped,F,2024-06-08 07:20:00+00:00,,2024-06-11 00:09:00+00:00,,1
60113,48476,Shipped,F,2024-04-02 13:47:00+00:00,,2024-04-04 02:47:00+00:00,,2
60172,48512,Shipped,F,2024-03-04 05:06:00+00:00,,2024-03-06 14:14:00+00:00,,1
60193,48526,Shipped,F,2024-01-15 08:58:00+00:00,,2024-01-15 14:55:00+00:00,,1
60270,48588,Shipped,F,2024-08-06 03:01:00+00:00,,2024-08-08 01:50:00+00:00,,1
60286,48604,Shipped,F,2024-01-08 05:39:00+00:00,,2024-01-08 11:13:00+00:00,,2
60301,48617,Shipped,F,2024-07-27 15:33:00+00:00,,2024-07-29 05:47:00+00:00,,1
60320,48629,Shipped,F,2024-05-31 09:30:00+00:00,,2024-06-03 06:32:00+00:00,,4
60327,48637,Shipped,F,2024-03-30 13:53:00+00:00,,2024-03-30 17:01:00+00:00,,4
60353,48658,Shipped,F,2024-07-24 01:24:00+00:00,,2024-07-25 04:09:00+00:00,,1
60358,48661,Shipped,F,2024-08-21 11:58:00+00:00,,2024-08-21 20:18:00+00:00,,1
60393,48690,Shipped,F,2024-01-18 09:03:00+00:00,,2024-01-20 09:46:00+00:00,,1
60401,48698,Shipped,F,2024-01-19 12:52:00+00:00,,2024-01-20 02:49:00+00:00,,1
60408,48704,Shipped,F,2024-04-18 01:54:00+00:00,,2024-04-21 01:21:00+00:00,,2
60421,48712,Shipped,F,2024-05-09 06:43:00+00:00,,2024-05-11 16:07:00+00:00,,1
60435,48722,Shipped,F,2024-06-15 15:36:00+00:00,,2024-06-17 01:27:00+00:00,,1
60450,48742,Shipped,F,2024-02-15 12:13:00+00:00,,2024-02-17 00:33:00+00:00,,1
60455,48747,Shipped,F,2024-08-16 11:29:00+00:00,,2024-08-16 17:15:00+00:00,,1
60485,48770,Shipped,F,2024-02-24 12:59:00+00:00,,2024-02-26 13:31:00+00:00,,1
60512,48799,Shipped,F,2024-01-08 07:18:00+00:00,,2024-01-11 02:52:00+00:00,,1
60531,48818,Shipped,F,2024-06-17 18:24:00+00:00,,2024-06-18 06:54:00+00:00,,1
60532,48818,Shipped,F,2024-08-30 18:24:00+00:00,,2024-09-01 03:21:00+00:00,,1
60533,48819,Shipped,F,2024-02-28 13:09:00+00:00,,2024-03-02 12:25:00+00:00,,1
60538,48823,Shipped,F,2024-03-30 13:14:00+00:00,,2024-03-30 19:57:00+00:00,,1
60539,48825,Shipped,F,2024-05-29 00:39:00+00:00,,2024-05-30 11:40:00+00:00,,1
60553,48835,Shipped,F,2024-04-23 12:50:00+00:00,,2024-04-25 10:24:00+00:00,,1
60555,48837,Shipped,F,2024-08-27 15:18:00+00:00,,2024-08-29 03:00:00+00:00,,1
60590,48865,Shipped,F,2024-07-10 17:28:00+00:00,,2024-07-12 19:35:00+00:00,,1
60600,48872,Shipped,F,2024-05-25 05:17:00+00:00,,2024-05-25 10:09:00+00:00,,1
60601,48873,Shipped,F,2024-02-10 07:46:00+00:00,,2024-02-12 19:17:00+00:00,,1
60624,48892,Shipped,F,2024-03-28 17:30:00+00:00,,2024-03-29 11:22:00+00:00,,1
60628,48895,Shipped,F,2024-04-04 00:04:00+00:00,,2024-04-05 01:13:00+00:00,,2
60642,48906,Shipped,F,2024-07-02 14:14:00+00:00,,2024-07-05 13:35:00+00:00,,2
60675,48939,Shipped,F,2024-02-04 06:31:00+00:00,,2024-02-05 12:59:00+00:00,,2
60681,48943,Shipped,F,2024-02-18 01:55:00+00:00,,2024-02-18 16:15:00+00:00,,1
60719,48970,Shipped,F,2024-07-08 16:43:00+00:00,,2024-07-11 02:00:00+00:00,,2
60720,48971,Shipped,F,2024-03-01 06:47:00+00:00,,2024-03-02 08:25:00+00:00,,4
60726,48976,Shipped,F,2024-01-10 07:01:00+00:00,,2024-01-11 06:04:00+00:00,,1
60727,48977,Shipped,F,2024-06-07 06:24:00+00:00,,2024-06-09 10:54:00+00:00,,2
60777,49015,Shipped,F,2024-06-21 14:25:00+00:00,,2024-06-22 00:51:00+00:00,,3
60778,49017,Shipped,F,2024-04-03 15:34:00+00:00,,2024-04-04 14:41:00+00:00,,1
60788,49023,Shipped,F,2024-04-26 00:44:00+00:00,,2024-04-26 16:00:00+00:00,,1
60793,49028,Shipped,F,2024-07-15 07:46:00+00:00,,2024-07-16 07:31:00+00:00,,1
60795,49032,Shipped,F,2024-04-19 11:27:00+00:00,,2024-04-20 19:30:00+00:00,,1
60824,49057,Shipped,F,2024-07-24 09:39:00+00:00,,2024-07-27 09:16:00+00:00,,2
60852,49076,Shipped,F,2024-03-07 18:54:00+00:00,,2024-03-10 08:24:00+00:00,,1
60879,49098,Shipped,F,2024-04-11 10:57:00+00:00,,2024-04-12 18:54:00+00:00,,1
60901,49111,Shipped,F,2024-06-20 12:02:00+00:00,,2024-06-20 14:21:00+00:00,,1
60915,49122,Shipped,F,2024-04-29 00:49:00+00:00,,2024-04-30 16:14:00+00:00,,1
60936,49138,Shipped,F,2024-04-21 05:05:00+00:00,,2024-04-21 14:59:00+00:00,,1
60967,49167,Shipped,F,2024-07-28 03:52:00+00:00,,2024-07-30 21:32:00+00:00,,4
60968,49167,Shipped,F,2024-06-25 03:52:00+00:00,,2024-06-26 07:02:00+00:00,,1
60996,49194,Shipped,F,2024-08-20 08:22:00+00:00,,2024-08-22 23:07:00+00:00,,1
61008,49201,Shipped,F,2024-04-17 01:36:00+00:00,,2024-04-18 17:34:00+00:00,,2
61026,49214,Shipped,F,2024-01-25 04:13:00+00:00,,2024-01-27 15:28:00+00:00,,2
61035,49221,Shipped,F,2024-03-22 18:11:00+00:00,,2024-03-25 10:24:00+00:00,,1
61038,49224,Shipped,F,2024-08-07 16:34:00+00:00,,2024-08-10 10:13:00+00:00,,1
61081,49257,Shipped,F,2024-03-29 05:37:00+00:00,,2024-03-30 18:13:00+00:00,,1
61084,49259,Shipped,F,2024-04-27 04:50:00+00:00,,2024-04-29 05:20:00+00:00,,1
61089,49264,Shipped,F,2024-07-01 10:05:00+00:00,,2024-07-03 11:39:00+00:00,,1
61094,49268,Shipped,F,2024-08-21 11:20:00+00:00,,2024-08-23 23:24:00+00:00,,2
61108,49280,Shipped,F,2024-08-22 06:29:00+00:00,,2024-08-23 01:05:00+00:00,,1
61114,49283,Shipped,F,2024-04-10 03:47:00+00:00,,2024-04-10 10:01:00+00:00,,2
61123,49287,Shipped,F,2024-05-05 15:27:00+00:00,,2024-05-08 06:03:00+00:00,,1
61140,49302,Shipped,F,2024-07-05 15:35:00+00:00,,2024-07-06 17:03:00+00:00,,1
61148,49308,Shipped,F,2024-03-20 04:55:00+00:00,,2024-03-21 07:58:00+00:00,,2
61155,49312,Shipped,F,2024-04-17 07:25:00+00:00,,2024-04-18 08:21:00+00:00,,3
61166,49320,Shipped,F,2024-02-21 18:21:00+00:00,,2024-02-22 11:40:00+00:00,,1
61184,49336,Shipped,F,2024-02-21 02:23:00+00:00,,2024-02-23 11:59:00+00:00,,1
61204,49351,Shipped,F,2024-07-21 15:13:00+00:00,,2024-07-24 02:54:00+00:00,,1
61224,49369,Shipped,F,2024-01-05 02:51:00+00:00,,2024-01-05 15:38:00+00:00,,2
61229,49375,Shipped,F,2024-05-10 01:41:00+00:00,,2024-05-11 16:28:00+00:00,,1
61236,49381,Shipped,F,2024-08-18 17:55:00+00:00,,2024-08-20 20:46:00+00:00,,1
61260,49401,Shipped,F,2024-01-30 03:18:00+00:00,,2024-01-31 09:02:00+00:00,,3
61265,49407,Shipped,F,2024-08-03 02:51:00+00:00,,2024-08-05 17:41:00+00:00,,1
61311,49446,Shipped,F,2024-08-19 00:26:00+00:00,,2024-08-20 03:13:00+00:00,,3
61327,49465,Shipped,F,2024-01-11 10:14:00+00:00,,2024-01-13 09:48:00+00:00,,2
61329,49465,Shipped,F,2024-01-16 10:14:00+00:00,,2024-01-17 20:16:00+00:00,,1
61352,49484,Shipped,F,2024-04-22 09:00:00+00:00,,2024-04-23 14:12:00+00:00,,1
61384,49511,Shipped,F,2024-03-12 15:29:00+00:00,,2024-03-13 16:41:00+00:00,,1
61392,49516,Shipped,F,2024-07-13 16:40:00+00:00,,2024-07-15 14:19:00+00:00,,1
61455,49563,Shipped,F,2024-01-28 04:44:00+00:00,,2024-01-29 09:54:00+00:00,,1
61503,49608,Shipped,F,2024-07-24 04:11:00+00:00,,2024-07-24 08:18:00+00:00,,3
61509,49614,Shipped,F,2024-02-21 12:15:00+00:00,,2024-02-24 01:24:00+00:00,,1
61526,49631,Shipped,F,2024-08-10 14:42:00+00:00,,2024-08-12 07:31:00+00:00,,1
61623,49709,Shipped,F,2024-05-08 05:12:00+00:00,,2024-05-09 21:31:00+00:00,,1
61655,49736,Shipped,F,2024-04-24 05:12:00+00:00,,2024-04-25 12:30:00+00:00,,2
61663,49743,Shipped,F,2024-08-02 01:21:00+00:00,,2024-08-02 18:58:00+00:00,,2
61666,49746,Shipped,F,2024-03-02 16:10:00+00:00,,2024-03-04 17:40:00+00:00,,3
61697,49765,Shipped,F,2024-02-03 12:55:00+00:00,,2024-02-05 13:07:00+00:00,,1
61715,49780,Shipped,F,2024-08-09 08:28:00+00:00,,2024-08-11 07:31:00+00:00,,1
61718,49783,Shipped,F,2024-03-12 13:42:00+00:00,,2024-03-13 17:58:00+00:00,,1
61725,49790,Shipped,F,2024-08-11 10:07:00+00:00,,2024-08-14 09:20:00+00:00,,1
61736,49798,Shipped,F,2024-07-11 01:05:00+00:00,,2024-07-12 01:37:00+00:00,,1
61740,49800,Shipped,F,2024-03-24 15:32:00+00:00,,2024-03-25 08:43:00+00:00,,2
61745,49803,Shipped,F,2024-08-08 07:54:00+00:00,,2024-08-09 17:00:00+00:00,,1
61762,49817,Shipped,F,2024-08-21 09:37:00+00:00,,2024-08-22 06:19:00+00:00,,4
61781,49833,Shipped,F,2024-03-11 05:52:00+00:00,,2024-03-11 16:59:00+00:00,,1
61793,49845,Shipped,F,2024-02-23 16:44:00+00:00,,2024-02-25 13:05:00+00:00,,1
61831,49879,Shipped,F,2024-04-07 15:38:00+00:00,,2024-04-08 05:21:00+00:00,,1
61836,49883,Shipped,F,2024-07-27 16:59:00+00:00,,2024-07-28 01:40:00+00:00,,2
61861,49899,Shipped,F,2024-08-31 15:38:00+00:00,,2024-09-02 15:53:00+00:00,,1
61872,49909,Shipped,F,2024-08-16 06:14:00+00:00,,2024-08-18 05:31:00+00:00,,1
61904,49934,Shipped,F,2024-06-16 10:52:00+00:00,,2024-06-16 21:53:00+00:00,,1
61917,49942,Shipped,F,2024-04-17 18:29:00+00:00,,2024-04-20 11:40:00+00:00,,1
61923,49947,Shipped,F,2024-04-29 03:53:00+00:00,,2024-04-29 21:41:00+00:00,,2
61963,49983,Shipped,F,2024-03-13 09:41:00+00:00,,2024-03-16 00:51:00+00:00,,1
62032,50038,Shipped,F,2024-04-14 15:40:00+00:00,,2024-04-16 11:24:00+00:00,,1
62043,50046,Shipped,F,2024-02-01 04:20:00+00:00,,2024-02-03 19:50:00+00:00,,1
62045,50048,Shipped,F,2024-07-06 02:38:00+00:00,,2024-07-08 15:05:00+00:00,,1
62046,50049,Shipped,F,2024-08-19 03:25:00+00:00,,2024-08-20 22:17:00+00:00,,1
62087,50084,Shipped,F,2024-08-13 01:34:00+00:00,,2024-08-15 13:54:00+00:00,,3
62092,50086,Shipped,F,2024-06-21 00:41:00+00:00,,2024-06-22 22:21:00+00:00,,1
62105,50098,Shipped,F,2024-01-14 01:00:00+00:00,,2024-01-16 10:15:00+00:00,,1
62140,50125,Shipped,F,2024-03-12 06:11:00+00:00,,2024-03-15 02:40:00+00:00,,2
62141,50125,Shipped,F,2024-07-26 06:11:00+00:00,,2024-07-26 13:36:00+00:00,,1
62152,50132,Shipped,F,2024-07-15 06:57:00+00:00,,2024-07-16 01:18:00+00:00,,1
62165,50141,Shipped,F,2024-03-31 08:08:00+00:00,,2024-04-01 20:47:00+00:00,,1
62174,50147,Shipped,F,2024-07-31 10:08:00+00:00,,2024-08-01 14:24:00+00:00,,1
62189,50157,Shipped,F,2024-02-24 10:44:00+00:00,,2024-02-24 17:05:00+00:00,,1
62195,50160,Shipped,F,2024-06-13 04:50:00+00:00,,2024-06-15 15:53:00+00:00,,1
62224,50180,Shipped,F,2024-07-07 06:59:00+00:00,,2024-07-08 18:40:00+00:00,,1
62225,50180,Shipped,F,2024-01-25 06:59:00+00:00,,2024-01-26 20:59:00+00:00,,1
62262,50204,Shipped,F,2024-04-09 07:01:00+00:00,,2024-04-09 10:57:00+00:00,,1
62268,50208,Shipped,F,2024-04-01 08:59:00+00:00,,2024-04-02 16:23:00+00:00,,2
62323,50252,Shipped,F,2024-06-15 10:19:00+00:00,,2024-06-15 16:36:00+00:00,,1
62361,50284,Shipped,F,2024-06-17 15:44:00+00:00,,2024-06-19 00:12:00+00:00,,1
62364,50287,Shipped,F,2024-05-30 09:33:00+00:00,,2024-06-01 13:18:00+00:00,,1
62402,50324,Shipped,F,2024-06-05 07:41:00+00:00,,2024-06-07 03:52:00+00:00,,2
62422,50340,Shipped,F,2024-08-15 11:34:00+00:00,,2024-08-16 10:08:00+00:00,,1
62426,50345,Shipped,F,2024-04-11 09:18:00+00:00,,2024-04-13 12:33:00+00:00,,3
62445,50360,Shipped,F,2024-07-25 09:22:00+00:00,,2024-07-27 22:57:00+00:00,,2
62465,50370,Shipped,F,2024-05-15 15:54:00+00:00,,2024-05-15 19:56:00+00:00,,2
62478,50386,Shipped,F,2024-02-28 06:29:00+00:00,,2024-03-01 18:36:00+00:00,,1
62501,50405,Shipped,F,2024-01-23 08:40:00+00:00,,2024-01-26 02:00:00+00:00,,2
62552,50451,Shipped,F,2024-08-30 02:54:09.526798+00:00,,2024-08-30 14:07:09.526798+00:00,,1
62569,50467,Shipped,F,2024-07-05 06:05:00+00:00,,2024-07-07 20:32:00+00:00,,1
62572,50467,Shipped,F,2024-03-20 06:05:00+00:00,,2024-03-22 12:36:00+00:00,,1
62581,50473,Shipped,F,2024-06-26 06:22:00+00:00,,2024-06-28 18:42:00+00:00,,1
62585,50475,Shipped,F,2024-05-22 15:59:00+00:00,,2024-05-24 04:23:00+00:00,,1
62595,50485,Shipped,F,2024-01-05 11:57:00+00:00,,2024-01-06 19:03:00+00:00,,2
62596,50485,Shipped,F,2024-05-25 11:57:00+00:00,,2024-05-27 21:08:00+00:00,,1
62627,50515,Shipped,F,2024-08-14 17:55:00+00:00,,2024-08-16 14:03:00+00:00,,1
62637,50523,Shipped,F,2024-05-13 04:25:00+00:00,,2024-05-13 11:09:00+00:00,,1
62669,50544,Shipped,F,2024-06-30 02:27:00+00:00,,2024-07-01 13:40:00+00:00,,1
62675,50548,Shipped,F,2024-04-03 01:05:00+00:00,,2024-04-04 04:53:00+00:00,,1
62676,50549,Shipped,F,2024-03-07 16:11:00+00:00,,2024-03-10 09:26:00+00:00,,1
62701,50566,Shipped,F,2024-06-30 11:14:00+00:00,,2024-06-30 13:45:00+00:00,,1
62729,50594,Shipped,F,2024-08-31 01:24:13.021849+00:00,,2024-08-31 02:54:13.021849+00:00,,2
62818,50655,Shipped,F,2024-06-02 02:41:00+00:00,,2024-06-03 09:51:00+00:00,,1
62825,50662,Shipped,F,2024-03-04 09:00:00+00:00,,2024-03-06 00:58:00+00:00,,2
62836,50672,Shipped,F,2024-08-16 01:03:00+00:00,,2024-08-16 09:00:00+00:00,,2
62860,50692,Shipped,F,2024-03-30 10:10:00+00:00,,2024-04-01 19:38:00+00:00,,1
62907,50724,Shipped,F,2024-03-09 05:30:00+00:00,,2024-03-10 10:28:00+00:00,,2
62911,50727,Shipped,F,2024-02-07 15:20:00+00:00,,2024-02-08 02:44:00+00:00,,1
62941,50748,Shipped,F,2024-08-10 11:39:00+00:00,,2024-08-11 23:01:00+00:00,,2
62949,50751,Shipped,F,2024-03-10 00:56:00+00:00,,2024-03-10 22:12:00+00:00,,1
62952,50755,Shipped,F,2024-06-30 01:07:00+00:00,,2024-07-02 05:23:00+00:00,,2
62976,50777,Shipped,F,2024-01-26 17:48:00+00:00,,2024-01-27 20:08:00+00:00,,1
62987,50787,Shipped,F,2024-04-30 16:06:00+00:00,,2024-05-03 13:30:00+00:00,,1
62997,50794,Shipped,F,2024-05-15 18:00:00+00:00,,2024-05-16 23:14:00+00:00,,1
63030,50812,Shipped,F,2024-06-22 14:05:00+00:00,,2024-06-23 02:44:00+00:00,,1
63031,50813,Shipped,F,2024-05-17 05:41:00+00:00,,2024-05-19 05:56:00+00:00,,1
63056,50832,Shipped,F,2024-03-01 11:44:00+00:00,,2024-03-03 09:54:00+00:00,,1
63109,50870,Shipped,F,2024-01-26 15:23:00+00:00,,2024-01-27 04:58:00+00:00,,1
63110,50871,Shipped,F,2024-07-14 14:38:00+00:00,,2024-07-15 16:38:00+00:00,,1
63157,50907,Shipped,F,2024-08-29 15:14:00+00:00,,2024-08-30 11:33:00+00:00,,1
63190,50930,Shipped,F,2024-08-18 11:50:00+00:00,,2024-08-20 09:39:00+00:00,,1
63214,50948,Shipped,F,2024-08-16 02:24:00+00:00,,2024-08-16 14:20:00+00:00,,1
63219,50951,Shipped,F,2024-06-22 18:39:00+00:00,,2024-06-24 07:12:00+00:00,,1
63247,50972,Shipped,F,2024-06-24 05:33:00+00:00,,2024-06-26 07:16:00+00:00,,4
63263,50979,Shipped,F,2024-07-25 07:26:00+00:00,,2024-07-27 14:56:00+00:00,,1
63265,50980,Shipped,F,2024-02-04 01:13:00+00:00,,2024-02-05 15:47:00+00:00,,1
63299,51009,Shipped,F,2024-05-30 12:33:00+00:00,,2024-05-31 17:37:00+00:00,,2
63303,51011,Shipped,F,2024-08-06 13:43:00+00:00,,2024-08-06 16:00:00+00:00,,1
63352,51055,Shipped,F,2024-08-15 16:39:00+00:00,,2024-08-17 04:41:00+00:00,,2
63371,51065,Shipped,F,2024-06-01 17:56:00+00:00,,2024-06-04 03:15:00+00:00,,1
63378,51075,Shipped,F,2024-05-10 08:07:00+00:00,,2024-05-11 15:10:00+00:00,,2
63383,51077,Shipped,F,2024-07-10 12:29:00+00:00,,2024-07-11 22:52:00+00:00,,1
63394,51086,Shipped,F,2024-02-13 11:08:00+00:00,,2024-02-15 08:22:00+00:00,,4
63443,51122,Shipped,F,2024-06-16 09:53:00+00:00,,2024-06-18 02:59:00+00:00,,1
63451,51129,Shipped,F,2024-08-22 16:06:00+00:00,,2024-08-24 19:22:00+00:00,,1
63453,51130,Shipped,F,2024-07-29 12:49:00+00:00,,2024-07-31 00:37:00+00:00,,1
63454,51131,Shipped,F,2024-03-18 02:31:00+00:00,,2024-03-18 03:50:00+00:00,,1
63459,51134,Shipped,F,2024-01-14 10:14:00+00:00,,2024-01-17 05:07:00+00:00,,3
63484,51149,Shipped,F,2024-05-23 16:46:00+00:00,,2024-05-26 12:08:00+00:00,,1
63486,51150,Shipped,F,2024-05-28 10:50:00+00:00,,2024-05-30 12:59:00+00:00,,2
63501,51165,Shipped,F,2024-05-11 03:44:00+00:00,,2024-05-12 22:51:00+00:00,,1
63505,51171,Shipped,F,2024-01-04 07:36:00+00:00,,2024-01-04 08:43:00+00:00,,1
63507,51172,Shipped,F,2024-02-03 03:46:00+00:00,,2024-02-03 16:21:00+00:00,,4
63527,51187,Shipped,F,2024-08-17 02:58:00+00:00,,2024-08-18 14:18:00+00:00,,1
63563,51219,Shipped,F,2024-05-27 04:03:00+00:00,,2024-05-28 02:48:00+00:00,,2
63586,51236,Shipped,F,2024-05-24 03:39:00+00:00,,2024-05-24 08:16:00+00:00,,1
63594,51244,Shipped,F,2024-06-19 15:22:00+00:00,,2024-06-19 18:32:00+00:00,,1
63617,51269,Shipped,F,2024-02-27 07:22:00+00:00,,2024-02-27 19:48:00+00:00,,1
63622,51273,Shipped,F,2024-06-18 09:37:00+00:00,,2024-06-19 10:25:00+00:00,,1
63635,51284,Shipped,F,2024-08-30 09:15:00+00:00,,2024-08-31 13:34:00+00:00,,2
63644,51293,Shipped,F,2024-07-12 01:32:00+00:00,,2024-07-14 16:00:00+00:00,,1
63655,51306,Shipped,F,2024-05-16 03:56:00+00:00,,2024-05-18 09:17:00+00:00,,1
63666,51312,Shipped,F,2024-07-04 12:42:00+00:00,,2024-07-05 01:13:00+00:00,,1
63683,51324,Shipped,F,2024-06-24 09:45:00+00:00,,2024-06-24 16:04:00+00:00,,2
